artifact_slug,candidate_id,view_id,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,max_drawdown,total_trade_count,max_underwater_trade_count,max_underwater_start,max_underwater_end,axis,bucket,claim_boundary
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,150,-10.91,322.65,333.56,0.9672922413,-0.0727333333,0.5666666667,68.03,150,39,2026-05-15 08:00:00,2026-05-22 18:00:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,64,66.07,200.185,134.115,1.4926369161,1.03234375,0.515625,49.7,64,41,2026-04-21 17:35:00,2026-05-14 18:30:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,20,59.475,102.075,42.6,2.3961267606,2.97375,0.55,37.55,20,12,2026-04-16 17:40:00,2026-05-13 19:45:00,vix,high_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,23,66.205,116.84,50.635,2.3074948158,2.8784782609,0.6086956522,22.735,23,7,2026-05-15 17:50:00,2026-05-21 21:20:00,vix,low_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,27,110.07,152.36,42.29,3.6027429652,4.0766666667,0.7407407407,19.515,27,4,2026-05-15 20:00:00,2026-05-18 19:55:00,vix,neutral_vix,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,raw_forward,306,93.24,796.215,702.975,1.1326362957,0.3047058824,0.5326797386,138.575,306,187,2026-04-27 08:00:00,2026-05-19 22:00:00,vix,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,62,84.03,281.36,197.33,1.4258348959,1.3553225806,0.5967741935,54.285,62,30,2026-04-16 17:40:00,2026-05-12 17:35:00,vix,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,322,125.275,809.5,684.225,1.1830903577,0.389052795,0.5590062112,90.2,322,97,2026-04-27 08:00:00,2026-05-07 22:00:00,vix,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,71,146.9,342.895,195.995,1.749508916,2.0690140845,0.6197183099,51.26,71,16,2026-05-15 17:35:00,2026-05-20 17:35:00,vix,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,27,94.195,137.845,43.65,3.1579610538,3.4887037037,0.6666666667,11.625,27,2,2026-05-18 21:25:00,2026-05-19 22:20:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,21,52.06,114.745,62.685,1.8305017149,2.479047619,0.5714285714,35.25,21,8,2026-05-11 17:35:00,2026-05-20 18:50:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,22,20.43,91.405,70.975,1.2878478337,0.9286363636,0.5,34.225,22,18,2026-04-20 19:05:00,2026-05-18 22:30:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,25,81.21,124.86,43.65,2.8604810997,3.2484,0.64,11.625,25,2,2026-05-18 21:25:00,2026-05-19 22:20:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,20,54.275,114.745,60.47,1.8975525054,2.71375,0.6,33.035,20,7,2026-05-11 17:35:00,2026-05-20 18:50:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,20,25.055,84.58,59.525,1.4209155817,1.25275,0.5,22.775,20,11,2026-04-20 19:05:00,2026-05-07 22:45:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,33,120.685,168.16,47.475,3.5420747762,3.6571212121,0.7272727273,15.475,33,5,2026-05-20 19:45:00,2026-05-22 17:40:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,22,63.3,108.81,45.51,2.3909030982,2.8772727273,0.6363636364,16.275,22,6,2026-05-15 21:00:00,2026-05-21 21:20:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,21,24.675,93.625,68.95,1.3578680203,1.175,0.4761904762,34.75,21,14,2026-04-21 23:45:00,2026-05-15 22:20:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,31,112.55,160.025,47.475,3.3707214323,3.6306451613,0.7096774194,15.475,31,5,2026-05-20 19:45:00,2026-05-22 17:40:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,21,65.925,108.81,42.885,2.537250787,3.1392857143,0.6666666667,16.275,21,4,2026-04-28 17:40:00,2026-05-04 17:35:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,19,23.925,81.425,57.5,1.4160869565,1.2592105263,0.4736842105,23.3,19,8,2026-04-23 21:20:00,2026-05-07 22:50:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,76,94.085,206.315,112.23,1.8383230865,1.2379605263,0.5263157895,28.16,76,13,2026-05-11 15:25:00,2026-05-19 10:30:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,92,83.895,250.14,166.245,1.5046467563,0.9119021739,0.5543478261,52.675,92,67,2026-04-15 14:05:00,2026-05-14 18:55:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,129,-74.16,271.925,346.085,0.7857173816,-0.5748837209,0.5348837209,126.73,129,84,2026-04-29 14:40:00,2026-05-22 18:00:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,25,65.66,115.31,49.65,2.3224572004,2.6264,0.68,17.5,25,10,2026-04-14 17:35:00,2026-05-11 18:40:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,21,63.025,126.945,63.92,1.9859981227,3.0011904762,0.619047619,25.285,21,7,2026-05-11 17:35:00,2026-05-19 21:05:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,22,14.38,91.58,77.2,1.1862694301,0.6536363636,0.5,27.425,22,14,2026-04-16 17:55:00,2026-05-12 17:35:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,78,85.9,200.855,114.955,1.7472489235,1.1012820513,0.5512820513,21.225,78,25,2026-04-17 16:50:00,2026-04-30 14:45:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,88,57.02,199.945,142.925,1.3989504985,0.6479545455,0.5454545455,57.45,88,53,2026-04-21 23:45:00,2026-05-14 17:25:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,133,-19.51,363.865,383.375,0.9491098794,-0.1466917293,0.5563909774,115.76,133,93,2026-04-28 13:15:00,2026-05-22 18:00:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,34,96.015,171.09,75.075,2.2789210789,2.8239705882,0.6176470588,16.5,34,5,2026-05-15 20:00:00,2026-05-19 19:05:00,usd,neutral_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,18,74.075,96.085,22.01,4.3655156747,4.1152777778,0.7222222222,13.375,18,4,2026-04-21 17:35:00,2026-04-28 19:50:00,usd,weak_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,18,65.66,104.1,38.44,2.7081165453,3.6477777778,0.6111111111,21.775,18,5,2026-04-23 21:20:00,2026-05-04 19:20:00,usd,strong_usd,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,raw_forward,306,93.24,796.215,702.975,1.1326362957,0.3047058824,0.5326797386,138.575,306,187,2026-04-27 08:00:00,2026-05-19 22:00:00,usd,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,62,84.03,281.36,197.33,1.4258348959,1.3553225806,0.5967741935,54.285,62,30,2026-04-16 17:40:00,2026-05-12 17:35:00,usd,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,raw_forward,322,125.275,809.5,684.225,1.1830903577,0.389052795,0.5590062112,90.2,322,97,2026-04-27 08:00:00,2026-05-07 22:00:00,usd,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_plain,us100_technical42_no_external__l2_plain_c025,old_session_parity,71,146.9,342.895,195.995,1.749508916,2.0690140845,0.6197183099,51.26,71,16,2026-05-15 17:35:00,2026-05-20 17:35:00,usd,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,29,-20.805,99.03,119.835,0.8263862811,-0.7174137931,0.4827586207,53.235,29,12,2026-05-12 23:00:00,2026-05-21 22:50:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,28,102.555,152.73,50.175,3.0439461883,3.6626785714,0.6428571429,23.05,28,9,2026-04-27 18:00:00,2026-05-05 17:35:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,raw_forward,13,84.935,92.235,7.3,12.6349315068,6.5334615385,0.6923076923,3.69,13,2,2026-05-18 20:20:00,2026-05-18 23:55:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,27,-16.18,92.205,108.385,0.8507173502,-0.5992592593,0.4814814815,53.235,27,11,2026-05-12 23:00:00,2026-05-21 22:50:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,26,89.57,139.745,50.175,2.7851519681,3.445,0.6153846154,24.025,26,10,2026-04-23 22:15:00,2026-05-05 17:35:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_bal,core56_no_top3_weight_features__l2_balanced_c025,old_session_parity,12,87.15,92.235,5.085,18.1386430678,7.2625,0.75,1.935,12,1,2026-04-20 17:35:00,2026-04-20 17:35:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,37,134.07,179.595,45.525,3.9449752883,3.6235135135,0.7567567568,21.69,37,8,2026-04-23 22:25:00,2026-04-30 19:50:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,13,56.24,74.725,18.485,4.042466865,4.3261538462,0.5384615385,8.9,13,2,2026-05-20 19:45:00,2026-05-21 21:20:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,raw_forward,26,18.35,116.275,97.925,1.1873883074,0.7057692308,0.5,39.1,26,12,2026-04-21 17:35:00,2026-05-11 18:40:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,35,125.935,171.46,45.525,3.7662822625,3.5981428571,0.7428571429,23.45,35,8,2026-04-23 22:25:00,2026-05-05 17:35:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,12,58.865,74.725,15.86,4.7115384615,4.9054166667,0.5833333333,8.9,12,2,2026-05-20 19:45:00,2026-05-21 21:20:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
c56_plain,core56_no_top3_weight_features__l2_plain_c025,old_session_parity,24,17.6,104.075,86.475,1.2035270309,0.7333333333,0.5,38.625,24,10,2026-05-15 17:35:00,2026-05-21 22:50:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,137,14.89,317.67,302.78,1.0491776207,0.1086861314,0.5182481752,75.35,137,94,2026-04-24 15:55:00,2026-05-20 12:35:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,87,9.81,210.8,200.99,1.0488083984,0.1127586207,0.5287356322,63.075,87,71,2026-04-16 13:25:00,2026-05-19 13:45:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,raw_forward,73,79.12,199.91,120.79,1.655021111,1.0838356164,0.5890410959,30.525,73,15,2026-04-30 13:35:00,2026-05-08 12:50:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,33,-27.83,112.83,140.66,0.8021470212,-0.8433333333,0.5151515152,54.685,33,33,2026-04-14 17:35:00,2026-05-22 17:55:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,21,107.37,133.895,26.525,5.0478793591,5.1128571429,0.7142857143,11.625,21,2,2026-05-18 21:25:00,2026-05-19 22:20:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_bal,macro48_no_equity_breadth_or_top3__l2_balanced_c025,old_session_parity,14,63.525,87.11,23.585,3.6934492262,4.5375,0.6428571429,16.75,14,3,2026-04-28 17:45:00,2026-05-11 17:35:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,139,90.865,378.17,287.305,1.3162666852,0.653705036,0.5683453237,63.0,139,62,2026-04-27 15:45:00,2026-05-13 08:00:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,84,13.63,211.67,198.04,1.0688244799,0.1622619048,0.5238095238,49.05,84,52,2026-04-16 13:25:00,2026-05-13 19:30:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,raw_forward,76,18.915,174.825,155.91,1.1213199923,0.2488815789,0.5526315789,43.975,76,46,2026-04-17 16:50:00,2026-05-14 11:20:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,39,170.825,216.75,45.925,4.7196516059,4.3801282051,0.7435897436,19.4,39,4,2026-04-27 18:00:00,2026-04-30 17:35:00,rate,neutral_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,11,20.615,44.525,23.91,1.8621915517,1.8740909091,0.4545454545,8.9,11,2,2026-05-20 19:45:00,2026-05-21 21:20:00,rate,high_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
m48_plain,macro48_no_equity_breadth_or_top3__l2_plain_c025,old_session_parity,20,44.31,110.0,65.69,1.6745318922,2.2155,0.55,26.125,20,6,2026-04-21 17:35:00,2026-05-04 19:20:00,rate,low_rate,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,raw_forward,306,93.24,796.215,702.975,1.1326362957,0.3047058824,0.5326797386,138.575,306,187,2026-04-27 08:00:00,2026-05-19 22:00:00,rate,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
u42_bal,us100_technical42_no_external__l2_balanced_c025,old_session_parity,62,84.03,281.36,197.33,1.4258348959,1.3553225806,0.5967741935,54.285,62,30,2026-04-16 17:40:00,2026-05-12 17:35:00,rate,missing_column,research_development_only_score_curve_proxy_and_session_mt5_reference_no_forward_threshold_tuning_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve
