run_id,parent_run_id,attempt_name,candidate_id,artifact_slug,feature_set_id,model_id,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,net_profit,gross_profit,commission,swap,mfe_points,mae_points,realized_over_mfe_points,session_slice,hour,month,volatility_regime,adx_bucket,trend_regime,vix_regime,vix_change_regime,usd_regime,usd_change_regime,rate_regime,rate_change_regime,spread_regime,spread_points_median_in_trade,db_source,source_run_id,stage330_reference_boundary,view_id
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,30,buy,2026-05-06 16:35:00,2026-05-06 17:35:00,12.0,0.1,28350.05,28390.35,4.03,4.03,0.0,0.0,60.4,60.35,0.066722,early,16,2026-05,vol_mid,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,31,buy,2026-05-06 17:40:00,2026-05-06 18:40:00,12.0,0.1,28405.55,28458.45,5.29,5.29,0.0,0.0,85.15,2.35,0.062126,early,17,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,32,buy,2026-05-07 21:00:00,2026-05-07 22:00:00,12.0,0.1,28604.35,28551.75,-5.26,-5.26,0.0,0.0,19.65,114.6,-0.267684,late,21,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,33,buy,2026-05-08 16:35:00,2026-05-08 17:35:00,12.0,0.1,28871.25,29023.9,15.27,15.27,0.0,0.0,199.9,21.85,0.076388,early,16,2026-05,vol_mid,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,34,buy,2026-05-11 16:35:00,2026-05-11 17:35:00,12.0,0.1,29339.05,29226.85,-11.22,-11.22,0.0,0.0,0.0,180.1,,early,16,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,35,buy,2026-05-11 17:40:00,2026-05-11 18:40:00,12.0,0.1,29268.8,29335.95,6.72,6.72,0.0,0.0,82.65,11.6,0.081307,early,17,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,36,sell,2026-05-12 16:35:00,2026-05-12 17:35:00,12.0,0.1,29113.95,28960.05,15.39,15.39,0.0,0.0,191.5,98.0,0.080366,early,16,2026-05,vol_low,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,37,sell,2026-05-12 17:55:00,2026-05-12 18:55:00,12.0,0.1,28973.7,28788.55,18.52,18.52,0.0,0.0,201.0,12.5,0.092139,early,17,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,38,sell,2026-05-12 19:00:00,2026-05-12 20:00:00,12.0,0.1,28756.2,28666.05,9.02,9.02,0.0,0.0,97.75,73.5,0.092276,mid,19,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,39,sell,2026-05-12 20:05:00,2026-05-12 21:05:00,12.0,0.1,28709.8,28850.55,-14.08,-14.08,0.0,0.0,1.75,145.9,-8.045714,mid,20,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,40,sell,2026-05-12 22:00:00,2026-05-13 16:45:00,225.0,0.1,28869.45,29128.9,-25.77,-25.95,0.0,0.18,0.25,495.35,-103.08,late,22,2026-05,vol_low,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,41,buy,2026-05-13 16:45:00,2026-05-13 17:45:00,12.0,0.1,29128.9,29186.55,5.77,5.77,0.0,0.0,72.15,133.2,0.079972,early,16,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,42,buy,2026-05-13 17:50:00,2026-05-13 18:50:00,12.0,0.1,29191.65,29270.55,7.89,7.89,0.0,0.0,110.15,13.6,0.07163,early,17,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,43,buy,2026-05-13 18:55:00,2026-05-13 19:55:00,12.0,0.1,29255.9,29358.8,10.29,10.29,0.0,0.0,111.4,40.35,0.09237,mid,18,2026-05,vol_mid,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,44,buy,2026-05-14 16:35:00,2026-05-14 17:35:00,12.0,0.1,29472.25,29552.65,8.04,8.04,0.0,0.0,133.15,24.35,0.060383,early,16,2026-05,vol_mid,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,45,buy,2026-05-14 17:40:00,2026-05-14 18:40:00,12.0,0.1,29599.25,29658.9,5.97,5.97,0.0,0.0,93.4,16.35,0.063919,early,17,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,46,sell,2026-05-15 16:35:00,2026-05-15 17:35:00,12.0,0.1,29178.8,29263.0,-8.42,-8.42,0.0,0.0,168.15,124.65,-0.050074,early,16,2026-05,vol_mid,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,47,sell,2026-05-15 18:10:00,2026-05-15 19:10:00,12.0,0.1,29238.65,29219.15,1.95,1.95,0.0,0.0,106.45,61.75,0.018318,early,18,2026-05,vol_high,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,48,sell,2026-05-15 19:15:00,2026-05-15 20:15:00,12.0,0.1,29208.3,29283.9,-7.56,-7.56,0.0,0.0,33.75,76.9,-0.224,mid,19,2026-05,vol_mid,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,49,sell,2026-05-15 20:20:00,2026-05-15 21:20:00,12.0,0.1,29287.3,29318.15,-3.09,-3.09,0.0,0.0,6.5,120.75,-0.475385,late,20,2026-05,vol_mid,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,50,sell,2026-05-15 21:25:00,2026-05-18 16:55:00,810.0,0.1,29342.55,29208.0,14.0,13.46,0.0,0.54,479.15,12.25,0.029218,late,21,2026-05,vol_mid,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,51,sell,2026-05-18 17:00:00,2026-05-18 18:00:00,12.0,0.1,29178.15,29018.5,15.97,15.97,0.0,0.0,271.5,55.75,0.058821,early,17,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,52,buy,2026-05-18 18:35:00,2026-05-18 19:35:00,12.0,0.1,28948.25,28844.65,-10.36,-10.36,0.0,0.0,59.9,170.7,-0.172955,mid,18,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,53,buy,2026-05-18 19:40:00,2026-05-18 20:40:00,12.0,0.1,28875.25,28911.9,3.67,3.67,0.0,0.0,105.65,31.6,0.034737,mid,19,2026-05,vol_high,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,54,sell,2026-05-18 21:00:00,2026-05-18 22:00:00,12.0,0.1,28948.9,28779.0,16.99,16.99,0.0,0.0,198.5,6.75,0.085592,late,21,2026-05,vol_high,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,55,sell,2026-05-19 16:35:00,2026-05-19 16:50:00,3.0,0.1,28894.0,28881.85,1.22,1.22,0.0,0.0,88.5,110.5,0.013785,early,16,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,56,buy,2026-05-19 16:50:00,2026-05-19 17:35:00,9.0,0.1,28881.85,28637.25,-24.46,-24.46,0.0,0.0,82.15,282.1,-0.297748,early,16,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,57,sell,2026-05-19 17:35:00,2026-05-19 18:25:00,10.0,0.1,28637.25,28682.6,-4.54,-4.54,0.0,0.0,25.25,158.8,-0.179802,early,17,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,58,buy,2026-05-19 18:25:00,2026-05-19 19:25:00,12.0,0.1,28682.6,28813.75,13.12,13.12,0.0,0.0,134.9,19.1,0.097257,mid,18,2026-05,vol_high,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,59,buy,2026-05-19 19:55:00,2026-05-19 20:50:00,11.0,0.1,28960.6,29002.75,4.22,4.22,0.0,0.0,102.9,15.9,0.041011,mid,19,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,60,sell,2026-05-19 20:50:00,2026-05-19 21:50:00,12.0,0.1,29002.75,28954.35,4.84,4.84,0.0,0.0,73.25,36.0,0.066075,late,20,2026-05,vol_mid,adx_gt25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,61,sell,2026-05-19 21:55:00,2026-05-20 16:35:00,224.0,0.1,28911.75,29073.85,-16.03,-16.21,0.0,0.18,174.75,195.5,-0.091731,late,21,2026-05,vol_mid,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,62,buy,2026-05-20 16:35:00,2026-05-20 17:35:00,12.0,0.1,29073.85,29153.75,7.99,7.99,0.0,0.0,128.65,127.85,0.062106,early,16,2026-05,vol_mid,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,63,buy,2026-05-20 17:40:00,2026-05-20 18:40:00,12.0,0.1,29141.85,29253.75,11.19,11.19,0.0,0.0,193.4,26.48,0.057859,early,17,2026-05,vol_high,adx_lt20,range_or_weak_trend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,64,buy,2026-05-20 18:45:00,2026-05-20 19:45:00,12.0,0.1,29259.6,29229.0,-3.06,-3.06,0.0,0.0,38.65,108.48,-0.079172,mid,18,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,65,buy,2026-05-21 16:35:00,2026-05-21 17:35:00,12.0,0.1,29206.5,29137.4,-6.91,-6.91,0.0,0.0,72.4,138.6,-0.095442,early,16,2026-05,vol_mid,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
run329F_forward_mt5_kpi_regime_cost_curve_review_v1,run329E_session_parity_forward_signal_payload_and_mt5_runtime_probe_v1,u42_bal_sp,us100_technical42_no_external__l2_balanced_c025,u42_bal,us100_technical42_no_external,l2_balanced_c025,66,buy,2026-05-21 17:40:00,2026-05-21 18:40:00,12.0,0.1,29182.75,29194.9,1.22,1.22,0.0,0.0,19.65,103.1,0.062087,early,17,2026-05,vol_high,adx_20_25,downtrend,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface,run329F_forward_mt5_kpi_regime_cost_curve_review_v1,session_parity_mt5_reference_only_raw_forward_mt5_not_claimed,old_session_parity
