run_id,stage_id,stage_number,source_kind,source_path,status,judgment,external_verification_status,roles,mechanism_class,validation_net_profit,validation_profit_factor,validation_trades,oos_net_profit,oos_profit_factor,oos_trades,has_trade_segments,quarter_positive_rate,candidate_status,candidate_reason,claim_boundary
run06I_lda_eigen_auto_shrinkage_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06I_lda_eigen_auto_shrinkage_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run06J_lda_eigen_balanced_shrinkage050_runtime_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run06J_lda_eigen_balanced_shrinkage050_runtime_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07A_lda_eigen_shrinkage001_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07A_lda_eigen_shrinkage001_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07B_lda_eigen_shrinkage003_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07B_lda_eigen_shrinkage003_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07C_lda_eigen_shrinkage005_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07C_lda_eigen_shrinkage005_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07D_lda_eigen_shrinkage008_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07D_lda_eigen_shrinkage008_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07E_lda_eigen_shrinkage012_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07E_lda_eigen_shrinkage012_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07F_lda_eigen_shrinkage020_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07F_lda_eigen_shrinkage020_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07G_lda_lsqr_shrinkage003_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07G_lda_lsqr_shrinkage003_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07H_lda_lsqr_shrinkage005_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07H_lda_lsqr_shrinkage005_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07I_lda_lsqr_shrinkage008_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07I_lda_lsqr_shrinkage008_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run07J_lda_eigen_balanced_shrinkage005_stability_probe_v1,15_model_family_challenge__untried_learning_methods_scout,15,run_registry,stages/15_model_family_challenge__untried_learning_methods_scout/02_runs/run07J_lda_eigen_balanced_shrinkage005_stability_probe_v1,reviewed,inconclusive_single_split_scout_mt5_routed_completed,,Entry|Permission / Filter / Abstention|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08A_qda_near_raw_covariance_empirical_priors_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08B_qda_near_raw_balanced_priors_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08B_qda_near_raw_balanced_priors_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08C_qda_micro_regularization003_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08C_qda_micro_regularization003_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08D_qda_light_regularization010_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08D_qda_light_regularization010_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08E_qda_lda_anchor_regularization050_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08E_qda_lda_anchor_regularization050_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08F_qda_moderate_regularization150_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08F_qda_moderate_regularization150_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08G_qda_small_sample300_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08G_qda_small_sample300_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08H_qda_large_sample1200_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08H_qda_large_sample1200_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08I_qda_core42_feature_geometry_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08I_qda_core42_feature_geometry_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run08J_qda_external16_feature_geometry_characterization_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run08J_qda_external16_feature_geometry_characterization_v1,reviewed,inconclusive_qda_characterization_mt5_runtime_probe_completed,,Entry|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09A_qda_reg008_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09A_qda_reg008_full58_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09B_qda_reg010_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09B_qda_reg010_full58_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09C_qda_reg012_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09C_qda_reg012_full58_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09D_qda_reg018_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09D_qda_reg018_full58_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09E_qda_reg025_full58_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09E_qda_reg025_full58_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09F_qda_reg015_drop_macro6_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09F_qda_reg015_drop_macro6_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09G_qda_reg015_drop_mega10_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09G_qda_reg015_drop_mega10_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09H_qda_reg015_drop_volatility9_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09H_qda_reg015_drop_volatility9_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09I_qda_reg015_drop_momentum12_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09I_qda_reg015_drop_momentum12_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09J_qda_reg015_drop_session4_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09J_qda_reg015_drop_session4_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Regime / Context|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09K_qda_reg015_sample300_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09K_qda_reg015_sample300_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Sizing|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09L_qda_reg015_sample450_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09L_qda_reg015_sample450_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Sizing|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09M_qda_reg015_sample600_resample_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09M_qda_reg015_sample600_resample_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Sizing|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09N_qda_reg015_sample900_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09N_qda_reg015_sample900_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Sizing|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09O_qda_reg015_q85_coverage_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09O_qda_reg015_q85_coverage_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09P_qda_reg015_q93_coverage_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09P_qda_reg015_q93_coverage_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run09Q_qda_reg015_q95_coverage_followup_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run09Q_qda_reg015_q95_coverage_followup_v1,reviewed,inconclusive_qda_run09_followup_mt5_runtime_probe_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10A_qda_reg016_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10A_qda_reg016_full58_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10B_qda_reg018_full58_resample_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10B_qda_reg018_full58_resample_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10C_qda_reg020_full58_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10C_qda_reg020_full58_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10D_qda_reg018_full58_q88_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10D_qda_reg018_full58_q88_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10E_qda_reg018_full58_q92_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10E_qda_reg018_full58_q92_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10F_qda_reg012_drop_mega10_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10F_qda_reg012_drop_mega10_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10G_qda_reg015_drop_mega10_resample_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10H_qda_reg018_drop_mega10_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10H_qda_reg018_drop_mega10_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10I_qda_reg020_drop_mega10_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10I_qda_reg020_drop_mega10_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10J_qda_reg015_drop_mega10_q85_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10K_qda_reg015_drop_mega10_q93_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,16_model_family_challenge__qda_class_covariance_scout,16,run_registry,stages/16_model_family_challenge__qda_class_covariance_scout/02_runs/run10L_qda_reg018_drop_mega10_q88_decision_microprobe_v1,reviewed,inconclusive_qda_run10_decision_microprobe_mt5_completed,,Entry|Exit / Hold|Runtime / Packaging,score_table_adapter,,,,,,,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
run11A_xgb_regularized_boosting_characteristic_scout_v1,17_model_family_challenge__xgboost_regularized_boosting_scout,17,run_registry_plus_packet_summary,stages/17_model_family_challenge__xgboost_regularized_boosting_scout/02_runs/run11A_xgb_regularized_boosting_characteristic_scout_v1,reviewed,inconclusive_xgboost_characteristic_mt5_runtime_probe_completed,completed,Entry|Permission / Filter / Abstention|Runtime / Packaging,onnx_runtime_adapter,-250.95,0.74,150.0,222.0,1.58,101.0,False,,deferred,pre_stage20_context_preserved_not_adapter_candidate,existing_evidence_adapter_scan_only_not_alpha_quality_not_baseline_not_promotion_not_runtime_authority_not_live_readiness
