run_id,stage_id,lane,status,judgment,path,notes,family,primary_report,run_number,date,decision,parent_run_id,next_run_id,rows,gate_passes,gate_total,claim_boundary,report_path,trained_models,onnx_parity,best_proxy,candidate_rows,positive_proxy_rows,best_model_id,best_proxy_net,attempt_rows,feature_matrix_rows,runtime_completed_rows,matched_rows,mismatch_rows,positive_net_rows,best_net_profit,best_profit_factor,operating_ready_rows,run_date,primary_artifact,candidate_model_id,net_profit,profit_factor,drawdown,recovery_factor,trade_count,result_status,sample_rows,feature_count,expectancy,attempt_count,view,tier,metric_scope,source_package_run_id,scoreboard_lane,external_verification_status,trade_density_per_feature_day,trade_density_requirement_status,result_judgment,final_decision_path,gate_audit_path,created_at,probability_parity_pass_rows,ledger_row_id,subrun_id,record_view,tier_scope,kpi_scope,primary_kpi,guardrail_kpi,model_variants,selected_surfaces,runtime_attempt_rows,work_family,max_drawdown_amount,long_trade_count,short_trade_count,row_id,evidence_boundary,next_action,question,artifact_count,created_at_utc,required_gate_audit,runtime_authority,operating_promotion,run_family,run_type,input_run_id,output_path,result_path,selected_net_profit,selected_profit_factor,selected_trade_density,goal_achieve,source_authority,trade_density,expected_net_profit,expected_profit_factor,expected_trade_count,expected_trade_density,expected_estimated_mt5_density,scaled_density_estimate,max_drawdown_percent,strict_joint_pass_count
run364HB_train_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HB_oos_profit_density_rebalance_cost_floor_router_no_strict_pass_review_required_no_authority,inconclusive_oos_profit_density_rebalance_cost_floor_router_no_strict_pass_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HB/final_decision.json,strict_candidate_count=0;onnx_smoke_pass_rows=45;oos_pf=1.1145199235;oos_cost06=-10.402;oos_density=1.2977099237;combined_density=1.2770700637;combined_cost09=-24.605,,,run364HB,2026-06-08,stage364HB_open_run364HC_oos_profit_density_rebalance_cost_floor_router_review,run364HA_review_h17_oos108_pf125_cost_density_joint_frontier_router_without_db_v1,run364HC_review_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,,13,13,research_development_oos_profit_density_rebalance_cost_floor_router_proxy_and_onnx_smoke_only_no_new_mt5_execution_no_runtime_package_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HB_oos_profit_density_rebalance_cost_floor_router.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HC_review_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,Can OOS profit/PF/cost0.6 recover while preserving OOS density and combined cost?(표본외 밀도와 합산 비용을 보존하면서 표본외 수익/수익 팩터/비용0.6을 복구할 수 있는가?),29,2026-06-07T16:08:10Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HB/required_gate_coverage_audit.csv,not_claimed,not_claimed,experiment_execution(실험 실행),oos_profit_density_rebalance_cost_floor_router(표본외 수익-밀도 재균형 비용 바닥 라우터),run364HA_review_h17_oos108_pf125_cost_density_joint_frontier_router_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HB/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HB/hb_surface.csv,40.598,1.1145199235,1.2977099237,not_claimed,,,,,,,,,,
run364HC_review_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HC_oos_profit_density_rebalance_review_cost_improved_density_profit_regressed_open_hd_no_authority,negative_for_package_hb_cost_improved_density_profit_regressed_no_package_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HC/final_decision.json,package_eligible=false;target_profit_count=165;oos_density_cost_count=0;joint_target_count=0;combined_cost09=-24.605,,,run364HC,2026-06-08,stage364HC_reject_package_open_run364HD_dual_surface_density_profit_switch_router,run364HB_train_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,run364HD_train_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,,10,10,research_development_oos_profit_density_rebalance_review_only_no_runtime_package_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HC_oos_profit_density_rebalance_cost_floor_router_review.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HD_train_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,Did HB recover OOS profit while preserving density and cost?(HB가 밀도와 비용을 보존하며 표본외 수익을 복구했는가?),19,2026-06-07T16:14:20Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HC/required_gate_coverage_audit.csv,not_claimed,not_claimed,kpi_evidence(KPI 근거),oos_profit_density_rebalance_router_review(표본외 수익-밀도 재균형 라우터 검토),run364HB_train_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HC/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HC/package_decision.csv,40.598,1.1145199235,1.2977099237,not_claimed,,,,,,,,,,
run364HD_train_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HD_dual_surface_density_profit_switch_router_no_strict_pass_review_required_no_authority,inconclusive_dual_surface_density_profit_switch_router_no_strict_pass_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HD/final_decision.json,strict_candidate_count=0;oos_net=57.998;oos_pf=1.1526564454;oos_density=1.3893129771;combined_cost09=-86.467,,,run364HD,2026-06-08,stage364HD_open_run364HE_dual_surface_density_profit_switch_router_review,run364HC_review_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,run364HE_review_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,,11,11,research_development_dual_surface_density_profit_switch_router_proxy_and_source_onnx_smoke_only_no_new_model_training_no_new_mt5_execution_no_runtime_package_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HD_dual_surface_density_profit_switch_router.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HE_review_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,Can GZ density-cost anchor plus HB profit fallback repair OOS profit without breaking density?(GZ 밀도-비용 기준과 HB 수익 대체가 밀도를 깨지 않고 표본외 수익을 복구할 수 있는가?),27,2026-06-08T10:52:17Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HD/required_gate_coverage_audit.csv,not_claimed,not_claimed,experiment_execution(실험 실행),dual_surface_density_profit_switch_router(이중 표면 밀도-수익 전환 라우터),run364HC_review_h17_oos108_pf125_oos_profit_density_rebalance_cost_floor_router_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HD/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HD/hd_surface.csv,57.998,1.1526564454,1.3893129771,not_claimed,,,,,,,,,,
run364HE_review_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HE_dual_surface_router_review_near_miss_positive_clue_no_package_no_authority,positive_clue_no_package_hd_near_miss_improved_oos_profit_cost_density_missed_net_pf_targets_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HE/final_decision.json,package_eligible=False;positive_clue=True;oos_net=57.998;oos_pf=1.1526564454,,,run364HE,2026-06-08,stage364HE_open_run364HF_near_miss_profit_pf_lift_switch_router,run364HD_train_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,run364HF_train_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,,8,8,review_only_dual_surface_router_near_miss_positive_clue_no_runtime_package_no_new_mt5_execution_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HE_dual_surface_density_profit_switch_router_review.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HF_train_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,Should HD near miss become package or next seed?(HD 근접 실패를 패키지로 열지 다음 씨앗으로 넘길지?),18,2026-06-08T10:58:05Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HE/required_gate_coverage_audit.csv,not_claimed,not_claimed,result_review(결과 검토),dual_surface_router_review(이중 표면 라우터 검토),run364HD_train_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HE/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HE/he_review_summary.csv,57.998,1.1526564454,1.3893129771,not_claimed,,,,,,,,,,
run364HF_train_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HF_near_miss_profit_pf_lift_switch_router_strict_proxy_review_required_no_authority,positive_proxy_near_miss_profit_pf_lift_switch_router_candidate_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HF/final_decision.json,strict_candidate_count=216;oos_net=78.188;oos_pf=1.2173488818;oos_density=1.3740458015;combined_cost09=-21.452,,,run364HF,2026-06-08,stage364HF_open_run364HG_near_miss_profit_pf_lift_switch_router_review,run364HE_review_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,run364HG_review_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,,11,11,research_development_near_miss_profit_pf_lift_switch_router_proxy_and_source_onnx_smoke_only_no_new_model_training_no_new_mt5_execution_no_runtime_package_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HF_near_miss_profit_pf_lift_switch_router.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HG_review_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,Can validation-derived micro veto lift HD near miss without breaking density?(검증 유래 미세 차단이 밀도를 깨지 않고 HD 근접 실패를 올릴 수 있는가?),28,2026-06-08T11:27:05Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HF/required_gate_coverage_audit.csv,not_claimed,not_claimed,experiment_execution(실험 실행),near_miss_profit_pf_lift_switch_router(근접 실패 수익/PF 리프트 전환 라우터),run364HE_review_h17_oos108_pf125_dual_surface_density_profit_switch_router_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HF/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HF/hf_surface.csv,78.188,1.2173488818,1.3740458015,not_claimed,,,,,,,,,,
run364HG_review_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HG_hf_strict_proxy_review_runtime_capability_gap_materialization_required_no_authority,positive_proxy_no_package_hf_strict_pass_runtime_capability_gap_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HG/final_decision.json,package_eligible=False;runtime_capability_gap=True;oos_net=78.188;oos_pf=1.2173488818,,,run364HG,2026-06-08,stage364HG_open_run364HH_materialize_near_miss_profit_pf_lift_runtime_capability_inputs,run364HF_train_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,run364HH_materialize_h17_oos108_pf125_near_miss_profit_pf_lift_runtime_capability_inputs_without_db_v1,,10,10,review_only_hf_strict_proxy_runtime_capability_gap_no_runtime_package_no_new_mt5_execution_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HG_near_miss_profit_pf_lift_switch_router_review.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HH_materialize_h17_oos108_pf125_near_miss_profit_pf_lift_runtime_capability_inputs_without_db_v1,Should HF strict proxy open package now?(HF 엄격 프록시를 지금 패키지로 열어야 하는가?),17,2026-06-08T11:33:21Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HG/required_gate_coverage_audit.csv,not_claimed,not_claimed,kpi_evidence(KPI 근거),near_miss_profit_pf_lift_review(근접 실패 수익/PF 리프트 검토),run364HF_train_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HG/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HG/hg_review_summary.csv,78.188,1.2173488818,1.3740458015,not_claimed,,,,,,,,,,
run364HH_materialize_h17_oos108_pf125_near_miss_profit_pf_lift_runtime_capability_inputs_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HH_runtime_capability_inputs_materialized_probability_bin_veto_support_required_no_authority,materialization_completed_runtime_capability_inputs_probability_bin_veto_support_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HH/final_decision.json,expected_tape_rows=409;veto_rule_count=2;package_eligible=False,,,run364HH,2026-06-08,stage364HH_open_run364HI_probability_bin_veto_runtime_support,run364HG_review_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,run364HI_implement_h17_oos108_pf125_probability_bin_veto_runtime_support_without_db_v1,,11,11,research_development_runtime_capability_materialization_only_no_runtime_package_no_new_mt5_execution_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HH_near_miss_profit_pf_lift_runtime_capability_materialization.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HI_implement_h17_oos108_pf125_probability_bin_veto_runtime_support_without_db_v1,Can HF runtime inputs be materialized before EA support?(EA 지원 전에 HF 런타임 입력을 물질화할 수 있는가?),22,2026-06-08T11:52:36Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HH/required_gate_coverage_audit.csv,not_claimed,not_claimed,runtime_verification(런타임 검증),runtime_capability_input_materialization(런타임 기능 입력 물질화),run364HG_review_h17_oos108_pf125_near_miss_profit_pf_lift_switch_router_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HH/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HH/runtime_capability_contract.csv,78.188,1.2173488818,1.3740458015,not_claimed,,,,,,,,,,
run364HI_implement_h17_oos108_pf125_probability_bin_veto_runtime_support_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HI_probability_bin_veto_runtime_support_compile_passed_package_materialization_required_no_authority,runtime_support_implemented_compile_passed_no_package_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HI/final_decision.json,compile=completed;runtime_package=not_opened,,,run364HI,2026-06-08,stage364HI_open_run364HJ_probability_bin_veto_runtime_package,run364HH_materialize_h17_oos108_pf125_near_miss_profit_pf_lift_runtime_capability_inputs_without_db_v1,run364HJ_materialize_h17_oos108_pf125_probability_bin_veto_runtime_package_without_db_v1,,11,11,runtime_capability_implementation_and_compile_only_no_runtime_package_no_mt5_tester_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HI_probability_bin_veto_runtime_support.md,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,run364HJ_materialize_h17_oos108_pf125_probability_bin_veto_runtime_package_without_db_v1,Can EA runtime support reproduce HH probability-bin veto inputs?(EA 런타임 지원이 HH 확률 구간 차단 입력을 재현할 수 있는가?),21,2026-06-08T12:07:18Z,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HI/required_gate_coverage_audit.csv,not_claimed,not_claimed,runtime_verification(런타임 검증),probability_bin_veto_runtime_support(확률 구간 차단 런타임 지원),run364HH_materialize_h17_oos108_pf125_near_miss_profit_pf_lift_runtime_capability_inputs_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HI/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HI/mt5_compile_result.json,78.188,1.2173488818,1.3740458015,not_claimed,,,,,,,,,,
run364HJ_materialize_h17_oos108_pf125_probability_bin_veto_runtime_package_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HJ_probability_bin_veto_runtime_package_materialized_mt5_probe_required_no_authority,runtime_package_materialized_probability_bin_veto_mt5_probe_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HJ_probability_bin_veto_runtime_package.md,,,,run364HJ,2026-06-08,stage364HJ_open_run364HK_probability_bin_veto_mt5_runtime_probe,run364HI_implement_h17_oos108_pf125_probability_bin_veto_runtime_support_without_db_v1,run364HK_execute_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,1,12,12,runtime_probe_package_only_probability_bin_veto_dual_source_partial_route_no_mt5_execution_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HJ_probability_bin_veto_runtime_package.md,,,,,,,,,,,,,,,,,,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HJ/runtime_probe_attempt_package.csv,,78.188,1.2173488818,,,180,,,,,,,,,,runtime_package(런타임 패키지),"not_run_package_only(미실행, 패키지 전용)",1.3740458015,,runtime_package_materialized_probability_bin_veto_mt5_probe_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HJ/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HJ/required_gate_coverage_audit.csv,2026-06-08T12:29:49Z,,,,,,,,,,,,runtime_backtest(런타임 백테스트),,42,138,,compile_checked_package_only(컴파일 확인 패키지 전용),run364HK_execute_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,Can the HF probability-bin veto route be packaged for MT5 runtime probe?(HF 확률 구간 거부 라우트를 MT5 런타임 탐침으로 패키지화할 수 있는가?),,2026-06-08T12:29:49Z,,,,,,,,,,,,,,,,,,,,,,
run364HK_execute_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HK_probability_bin_veto_mt5_probe_outputs_available_review_required_no_authority,mt5_runtime_probe_outputs_available_probability_bin_veto_proxy_diff_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HK_probability_bin_veto_mt5_runtime_probe.md,,,,run364HK,2026-06-08,stage364HK_open_run364HL_review_probability_bin_veto_mt5_runtime_probe,run364HJ_materialize_h17_oos108_pf125_probability_bin_veto_runtime_package_without_db_v1,run364HL_review_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,1,8,8,research_development_mt5_runtime_probe_attempt_only_probability_bin_veto_dual_source_partial_route_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HK_probability_bin_veto_mt5_runtime_probe.md,,,,,,,,,,,,,,,,,,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HK/probability_bin_veto_mt5_probe_summary.csv,,369.03,1.39,,3.89,542.0,,,,0.68,,,,,,runtime_probe(런타임 탐침),mt5_runtime_probe_attempted_outputs_available,,,mt5_runtime_probe_outputs_available_probability_bin_veto_proxy_diff_review_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HK/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HK/required_gate_coverage_audit.csv,2026-06-08T12:54:56Z,,,,,,,,,,,,runtime_backtest(런타임 백테스트),94.78,118,424,,"mt5_runtime_probe_no_authority(MT5 런타임 탐침, 권위 없음)",run364HL_review_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,Does the probability-bin veto package survive MT5 runtime probing?(확률 구간 거부 패키지가 MT5 런타임 탐침에서 버티는가?),,2026-06-08T12:54:56Z,,,,,,,,,,,,,,,78.188,1.2173488818,180.0,1.3740458015,,,,
run364HL_review_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,,completed_stage364HL_probability_bin_veto_mt5_review_positive_runtime_clue_density_side_cost_repair_required_no_authority,positive_runtime_probe_clue_mt5_net_pf_pass_trade_density_below_goal_short_heavy_cost_stress_and_route_parity_repair_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HL/final_decision.json,,,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HL_probability_bin_veto_mt5_runtime_probe_review.md,run364HL,2026-06-08,stage364HL_open_run364HM_probability_bin_veto_mt5_density_side_cost_repair_scout,run364HK_execute_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,run364HM_train_h17_oos108_pf125_probability_bin_veto_mt5_density_side_cost_repair_scout_without_db_v1,1,11,11,research_development_mt5_runtime_probe_review_only_probability_bin_veto_positive_clue_density_side_cost_route_repair_required_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HL_probability_bin_veto_mt5_runtime_probe_review.md,,,,,,,,,,,,,,,,,,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HL/probability_bin_veto_mt5_review.csv,,369.03,1.39,,3.89,542,,,,0.68,,,,,,runtime_probe_review(런타임 탐침 검토),completed_runtime_probe_reviewed_no_authority,1.7261146497,failed_runtime_density_below_3_reviewed(런타임 밀도 3 미만 검토됨),positive_runtime_probe_clue_mt5_net_pf_pass_trade_density_below_goal_short_heavy_cost_stress_and_route_parity_repair_required_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HL/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HL/required_gate_coverage_audit.csv,2026-06-08T13:06:21Z,,,,,,,mt5_net=369.03;pf=1.39;trades=542;density=1.7261146497,density_below_3;short_heavy;cost_stress_failed;route_parity_partial;runtime_authority=not_claimed,,,,kpi_evidence(KPI 근거),94.78,118,424,,"review_only_no_authority(검토 전용, 권위 없음)",run364HM_train_h17_oos108_pf125_probability_bin_veto_mt5_density_side_cost_repair_scout_without_db_v1,What should HK probability-bin veto MT5 result teach next?(HK 확률 구간 거부 MT5 결과가 다음에 무엇을 가르치는가?),,2026-06-08T13:06:21Z,,,,,,,,,,,,,,,,,,,,,,
run364HM_train_h17_oos108_pf125_probability_bin_veto_mt5_density_side_cost_repair_scout_without_db_v1,364_source_regime_label_pivot__dense_cost_recovery,experiment_execution(실험 실행),completed_stage364HM_probability_bin_veto_mt5_density_side_cost_repair_scout_positive_scaled_seed_review_required_no_authority,positive_proxy_scaled_density_side_cost_repair_seed_review_required_no_new_mt5_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HM/final_decision.json,,,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HM_probability_bin_veto_mt5_density_side_cost_repair_scout.md,run364HM,2026-06-09,stage364HM_open_run364HN_density_side_cost_repair_scout_review,run364HL_review_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,run364HN_review_h17_oos108_pf125_probability_bin_veto_mt5_density_side_cost_repair_scout_without_db_v1,152287,12,12,research_development_proxy_scaled_density_side_cost_repair_scout_only_reuses_hl_mt5_density_ratio_no_new_mt5_execution_no_runtime_package_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,stages/364_source_regime_label_pivot__dense_cost_recovery/03_reviews/run364HM_probability_bin_veto_mt5_density_side_cost_repair_scout.md,,,,,,,,,,,,,,,,,,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HM/selected_hm_seed.json,,449.501,1.4709758917,,,724.0,,,,,,,,,,proxy_scaled_repair_scout(프록시 스케일 수리 탐색),out_of_scope_by_claim(주장 범위 밖),2.3057324841,,positive_proxy_scaled_density_side_cost_repair_seed_review_required_no_new_mt5_no_authority,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HM/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HM/required_gate_coverage_audit.csv,2026-06-09T11:54:24Z,,,,,,,scaled_density=3.055518353;oos_pf=1.4709758917;cost09=15.101,direct_strict_pass=0;new_mt5=not_run;authority=not_claimed,,,,experiment_execution(실험 실행),,,,,"proxy_scout_only_no_authority(프록시 탐색 전용, 권위 없음)",run364HN_review_h17_oos108_pf125_probability_bin_veto_mt5_density_side_cost_repair_scout_without_db_v1,Can HL density ratio reveal a density/side/cost repair seed?(HL 밀도 비율이 밀도/방향/비용 수리 씨앗을 보여주는가?),,2026-06-09T11:54:24Z,,not_claimed,not_claimed,proxy_scaled_repair_scout(프록시 스케일 수리 탐색),density_side_cost_repair_scout(밀도/방향/비용 수리 탐색),run364HL_review_h17_oos108_pf125_probability_bin_veto_mt5_runtime_probe_without_db_v1,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HM/final_decision.json,stages/364_source_regime_label_pivot__dense_cost_recovery/02_runs/run364HM/selected_hm_seed.json,333.32,1.4709758917,3.055518353,not_claimed,,,,,,,,,,
